"id","post_author","post_date","post_date_gmt","post_content","post_title","post_excerpt","post_status","comment_status","ping_status","post_password","post_name","to_ping","pinged","post_modified","post_modified_gmt","post_content_filtered","post_parent","guid","menu_order","post_type","post_mime_type","comment_count"
"1260","1","2023-11-01 11:17:48","2023-11-01 15:17:48","Uma iniciativa de pesquisadores da UFPR está mapeando abrigos de animais de todo Brasil. O objetivo é embasar o desenvolvimento de políticas públicas de combate ao abandono de animais de estimação. O projeto é pioneiro e foi denominado “Medicina de Abrigos Brasil – Infodados de Abrigos de Animais”.  O projeto foi desenvolvido por pesquisadores vinculados ao Departamento de Medicina Veterinária da UFPR e surgiu como uma forma de suprir a necessidade de promover a ciência da Medicina de abrigos no país. A ideia é criar um banco de dados padronizado e de alcance nacional.  Através da rede de dados, o projeto pretende realizar o monitoramento contínuo do número de admissões e saídas de cães e gatos em abrigos. Além disso, fornecer às organizações de animais informações necessárias que possam agilizar as ações conforme as necessidades da comunidade. Ao mesmo tempo, direcionar a alocação de recursos do governo de forma mais eficaz.  Segundo a professora Rita de Cassia Maria Garcia, do departamento de Medicina Veterinária da UFPR, o projeto é pioneiro e auxiliará no desenvolvimento de políticas públicas para abrigos de animais, públicos, privados e do terceiro setor, incluindo lares transitórios que mantém animais abandonados até a sua adoção. O projeto tem como condutores, além da professora Rita, o veterinário Lucas Galdioli, especializado em Medicina Veterinária do Coletivo pela UFPR e a veterinária Yasmin Rocha, mestre em Ciências Veterinárias pela UFPR.  A iniciativa é patrocinada pela Fundação Araucária, Superintendência Geral de Ciência, Tecnologia e Ensino Superior (SETI) e Secretaria de Estado do Desenvolvimento Sustentável e do Turismo do Paraná (SEDEST).","Pesquisadores da UFPR criam projeto para mapear abrigos de animais do Brasil",,"inherit","closed","closed",,"1257-revision-v1",,,"2023-11-01 11:17:48","2023-11-01 15:17:48",,"1257","https://mvabrigosbrasil.com.br/?p=1260","0","revision",,"0"
"1261","277","2023-09-01 08:00:00","2023-09-01 12:00:00",,"Cães do Mundo da Lua-09",,"publish","closed","closed",,"caes-do-mundo-da-lua-09",,,"2023-09-01 08:00:00","2023-09-01 12:00:00",,"0","https://mvabrigosbrasil.com.br/dinamica/caes-do-mundo-da-lua-09/","0","dinamica",,"0"
"1262","278","2023-11-01 11:18:47","2023-11-01 15:18:47",,"Abrigo Azul",,"publish","closed","closed",,"abrigo-azul",,,"2025-04-15 10:17:40","2025-04-15 14:17:40",,"0","https://mvabrigosbrasil.com.br/abrigo/abrigo-azul/","0","abrigo",,"0"
"1263","279","2023-11-01 11:52:15","2023-11-01 15:52:15",,"Associação Anjos e Protetores de Sorocaba",,"publish","closed","closed",,"associacao-anjos-e-protetores-de-sorocaba",,,"2023-11-01 11:52:15","2023-11-01 15:52:15",,"0","https://mvabrigosbrasil.com.br/abrigo/associacao-anjos-e-protetores-de-sorocaba/","0","abrigo",,"0"
"1264","73","2023-10-01 08:00:00","2023-10-01 12:00:00",,"Fofoletes de Bigodes-10",,"publish","closed","closed",,"fofoletes-de-bigodes-10-2",,,"2025-10-03 16:44:21","2025-10-03 20:44:21",,"0","https://mvabrigosbrasil.com.br/dinamica/fofoletes-de-bigodes-10-2/","0","dinamica",,"0"
"1265","73","2023-11-01 08:00:00","2023-11-01 12:00:00",,"Fofoletes de Bigodes-11",,"publish","closed","closed",,"fofoletes-de-bigodes-11-2",,,"2025-10-03 16:44:21","2025-10-03 20:44:21",,"0","https://mvabrigosbrasil.com.br/dinamica/fofoletes-de-bigodes-11-2/","0","dinamica",,"0"
"1267","261","2023-09-01 08:00:00","2023-09-01 12:00:00",,"Uma Vida de Cão-09",,"publish","closed","closed",,"uma-vida-de-cao-09-2",,,"2023-09-01 08:00:00","2023-09-01 12:00:00",,"0","https://mvabrigosbrasil.com.br/dinamica/uma-vida-de-cao-09-2/","0","dinamica",,"0"
"1268","261","2023-10-01 08:00:00","2023-10-01 12:00:00",,"Uma Vida de Cão-10",,"publish","closed","closed",,"uma-vida-de-cao-10",,,"2023-10-01 08:00:00","2023-10-01 12:00:00",,"0","https://mvabrigosbrasil.com.br/dinamica/uma-vida-de-cao-10/","0","dinamica",,"0"
"1269","280","2023-11-01 12:45:53","2023-11-01 16:45:53",,"abrigo do tio chico",,"publish","closed","closed",,"abrigo-do-tio-chico-2",,,"2023-11-01 12:45:53","2023-11-01 16:45:53",,"0","https://mvabrigosbrasil.com.br/abrigo/abrigo-do-tio-chico-2/","0","abrigo",,"0"
"1270","278","2023-11-01 16:01:56","2023-11-01 20:01:56","A responsabilidade é expor o que é a ONG AZUL a todos os clientes da Cobasi! O que ela faz, onde é, o que precisa, como doar, todas as orientações são dadas pelo pessoal da ONG AZUL sempre presente nas atuações dos voluntários","EXPOSITOR DA ONG AZUL",,"publish","closed","closed",,"expositor-da-ong-azul",,,"2025-11-03 10:14:46","2025-11-03 14:14:46",,"0","https://mvabrigosbrasil.com.br/vaga/expositor-da-ong-azul/","0","vaga",,"0"
"1271","129","2023-10-01 08:00:00","2023-10-01 12:00:00",,"Associação Confraria dos Miados e Latidos-10",,"publish","closed","closed",,"associacao-confraria-dos-miados-e-latidos-10-2",,,"2023-10-01 08:00:00","2023-10-01 12:00:00",,"0","https://mvabrigosbrasil.com.br/dinamica/associacao-confraria-dos-miados-e-latidos-10-2/","0","dinamica",,"0"
"1275","246","2023-10-01 08:00:00","2023-10-01 12:00:00",,"Projeto Meow-10",,"publish","closed","closed",,"projeto-meow-10",,,"2023-10-01 08:00:00","2023-10-01 12:00:00",,"0","https://mvabrigosbrasil.com.br/dinamica/projeto-meow-10/","0","dinamica",,"0"
"1276","246","2023-10-01 08:00:00","2023-10-01 12:00:00",,"Projeto Meow-10",,"publish","closed","closed",,"projeto-meow-10-2",,,"2023-10-01 08:00:00","2023-10-01 12:00:00",,"0","https://mvabrigosbrasil.com.br/dinamica/projeto-meow-10-2/","0","dinamica",,"0"
"1277","281","2023-11-01 17:42:46","2023-11-01 21:42:46",,"Associação MUDE - Mudando Destinos",,"publish","closed","closed",,"associacao-mude-mudando-destinos",,,"2023-11-01 17:42:46","2023-11-01 21:42:46",,"0","https://mvabrigosbrasil.com.br/abrigo/associacao-mude-mudando-destinos/","0","abrigo",,"0"
"1278","281","2023-11-01 17:52:14","2023-11-01 21:52:14","Profissional na área de adestramento comportamental  de animais com disponibilidade de doar seu tempo aos animais a fim de condicioná-los a guias , incutir-lhes mais confiança e sociabilidade ","Voluntariado de enriquecimento comportamental",,"publish","closed","closed",,"voluntariado-de-enriquecimento-comportamental",,,"2025-10-03 21:09:09","2025-10-04 01:09:09",,"0","https://mvabrigosbrasil.com.br/vaga/voluntariado-de-enriquecimento-comportamental/","0","vaga",,"0"
"1279","281","2023-11-01 18:02:43","2023-11-01 22:02:43","Voluntariado de banho e tosa com tosa higiênica se necessário, corte de unhas, limpeza de orelhas, uso de shampoos de tratamento específico conforme o caso ","Banho e Tosa",,"publish","closed","closed",,"banho-e-tosa",,,"2023-11-01 18:02:43","2023-11-01 22:02:43",,"0","https://mvabrigosbrasil.com.br/vaga/banho-e-tosa/","0","vaga",,"0"
"1280","282","2023-11-01 18:04:44","2023-11-01 22:04:44",,"Associação Projeto Perfeitos e Especiais",,"publish","closed","closed",,"associacao-projeto-perfeitos-e-especiais",,,"2023-11-01 18:04:44","2023-11-01 22:04:44",,"0","https://mvabrigosbrasil.com.br/abrigo/associacao-projeto-perfeitos-e-especiais/","0","abrigo",,"0"
"1281","281","2023-11-01 18:07:34","2023-11-01 22:07:34","Pessoas de 25 anos em diante cursando ( este sob orientação de profissional formado e com experiência ) ou tendo cursado medicina veterinária que possa se voluntariar no atendimento aos animais do abrigo, orientando. ","Atendimento veterinário",,"publish","closed","closed",,"atendimento-veterinario",,,"2023-11-01 18:07:34","2023-11-01 22:07:34",,"0","https://mvabrigosbrasil.com.br/vaga/atendimento-veterinario/","0","vaga",,"0"
"1282","281","2023-11-01 18:13:08","2023-11-01 22:13:08","Pessoas de 25 anos ou mais que amem demais os animais ","Voluntariado de campanhas de adoção",,"publish","closed","closed",,"voluntariado-de-campanhas-de-adocao",,,"2023-11-01 18:13:08","2023-11-01 22:13:08",,"0","https://mvabrigosbrasil.com.br/vaga/voluntariado-de-campanhas-de-adocao/","0","vaga",,"0"
"1283","281","2023-10-01 08:00:00","2023-10-01 12:00:00",,"Associação MUDE &#8211; Mudando Destinos-10",,"publish","closed","closed",,"associacao-mude-mudando-destinos-10",,,"2023-10-01 08:00:00","2023-10-01 12:00:00",,"0","https://mvabrigosbrasil.com.br/dinamica/associacao-mude-mudando-destinos-10/","0","dinamica",,"0"
"1284","281","2023-09-01 08:00:00","2023-09-01 12:00:00",,"Associação MUDE &#8211; Mudando Destinos-09",,"publish","closed","closed",,"associacao-mude-mudando-destinos-09",,,"2023-09-01 08:00:00","2023-09-01 12:00:00",,"0","https://mvabrigosbrasil.com.br/dinamica/associacao-mude-mudando-destinos-09/","0","dinamica",,"0"
"1285","281","2023-08-01 08:00:00","2023-08-01 12:00:00",,"Associação MUDE &#8211; Mudando Destinos-08",,"publish","closed","closed",,"associacao-mude-mudando-destinos-08",,,"2023-08-01 08:00:00","2023-08-01 12:00:00",,"0","https://mvabrigosbrasil.com.br/dinamica/associacao-mude-mudando-destinos-08/","0","dinamica",,"0"
"1286","285","2023-11-01 18:41:28","2023-11-01 22:41:28",,"Lily Brawn",,"publish","closed","closed",,"lily-brawn",,,"2023-11-01 18:41:28","2023-11-01 22:41:28",,"0","https://mvabrigosbrasil.com.br/abrigo/lily-brawn/","0","abrigo",,"0"
"1287","285","2023-10-01 08:00:00","2023-10-01 12:00:00",,"Lily Brawn-10",,"publish","closed","closed",,"lily-brawn-10",,,"2023-10-01 08:00:00","2023-10-01 12:00:00",,"0","https://mvabrigosbrasil.com.br/dinamica/lily-brawn-10/","0","dinamica",,"0"
"1288","283","2023-11-01 18:48:34","2023-11-01 22:48:34",,"Villa do Amigo",,"publish","closed","closed",,"villa-do-amigo",,,"2025-02-24 08:18:51","2025-02-24 12:18:51",,"0","https://mvabrigosbrasil.com.br/abrigo/villa-do-amigo/","0","abrigo",,"0"
"1289","283","2023-07-01 08:00:00","2023-07-01 12:00:00",,"Villa do Amigo-07",,"publish","closed","closed",,"villa-do-amigo-07",,,"2023-07-01 08:00:00","2023-07-01 12:00:00",,"0","https://mvabrigosbrasil.com.br/dinamica/villa-do-amigo-07/","0","dinamica",,"0"
"1290","283","2023-08-01 08:00:00","2023-08-01 12:00:00",,"Villa do Amigo-08",,"publish","closed","closed",,"villa-do-amigo-08",,,"2023-08-01 08:00:00","2023-08-01 12:00:00",,"0","https://mvabrigosbrasil.com.br/dinamica/villa-do-amigo-08/","0","dinamica",,"0"
"1291","283","2023-09-01 08:00:00","2023-09-01 12:00:00",,"Villa do Amigo-09",,"publish","closed","closed",,"villa-do-amigo-09",,,"2023-09-01 08:00:00","2023-09-01 12:00:00",,"0","https://mvabrigosbrasil.com.br/dinamica/villa-do-amigo-09/","0","dinamica",,"0"
"1292","283","2023-10-01 08:00:00","2023-10-01 12:00:00",,"Villa do Amigo-10",,"publish","closed","closed",,"villa-do-amigo-10",,,"2023-10-01 08:00:00","2023-10-01 12:00:00",,"0","https://mvabrigosbrasil.com.br/dinamica/villa-do-amigo-10/","0","dinamica",,"0"
"1293","163","2023-10-01 08:00:00","2023-10-01 12:00:00",,"Chácara São João-10",,"publish","closed","closed",,"chacara-sao-joao-10",,,"2025-10-03 16:44:21","2025-10-03 20:44:21",,"0","https://mvabrigosbrasil.com.br/dinamica/chacara-sao-joao-10/","0","dinamica",,"0"
"1294","152","2023-10-01 08:00:00","2023-10-01 12:00:00",,"Abrigo de cães do IFSULDEMINAS Campus Muzambinho-10",,"publish","closed","closed",,"abrigo-de-caes-do-ifsuldeminas-campus-muzambinho-10",,,"2025-10-10 16:39:08","2025-10-10 20:39:08",,"0","https://mvabrigosbrasil.com.br/dinamica/abrigo-de-caes-do-ifsuldeminas-campus-muzambinho-10/","0","dinamica",,"0"
"1295","100","2023-03-01 08:00:00","2023-03-01 12:00:00",,"Miauzinhos das Olinda-03",,"publish","closed","closed",,"miauzinhos-das-olinda-03",,,"2025-10-03 16:44:22","2025-10-03 20:44:22",,"0","https://mvabrigosbrasil.com.br/dinamica/miauzinhos-das-olinda-03/","0","dinamica",,"0"
"1296","100","2023-06-01 08:00:00","2023-06-01 12:00:00",,"Miauzinhos das Olinda-06",,"publish","closed","closed",,"miauzinhos-das-olinda-06",,,"2023-06-01 08:00:00","2023-06-01 12:00:00",,"0","https://mvabrigosbrasil.com.br/dinamica/miauzinhos-das-olinda-06/","0","dinamica",,"0"
"1297","100","2023-08-01 08:00:00","2023-08-01 12:00:00",,"Miauzinhos das Olinda-08",,"publish","closed","closed",,"miauzinhos-das-olinda-08",,,"2023-08-01 08:00:00","2023-08-01 12:00:00",,"0","https://mvabrigosbrasil.com.br/dinamica/miauzinhos-das-olinda-08/","0","dinamica",,"0"
"1298","100","2023-09-01 08:00:00","2023-09-01 12:00:00",,"Miauzinhos das Olinda-09",,"publish","closed","closed",,"miauzinhos-das-olinda-09-2",,,"2023-09-01 08:00:00","2023-09-01 12:00:00",,"0","https://mvabrigosbrasil.com.br/dinamica/miauzinhos-das-olinda-09-2/","0","dinamica",,"0"
"1299","100","2023-07-01 08:00:00","2023-07-01 12:00:00",,"Miauzinhos das Olinda-07",,"publish","closed","closed",,"miauzinhos-das-olinda-07",,,"2023-07-01 08:00:00","2023-07-01 12:00:00",,"0","https://mvabrigosbrasil.com.br/dinamica/miauzinhos-das-olinda-07/","0","dinamica",,"0"
"1300","100","2023-10-01 08:00:00","2023-10-01 12:00:00",,"Miauzinhos das Olinda-10",,"publish","closed","closed",,"miauzinhos-das-olinda-10-2",,,"2025-10-03 16:44:21","2025-10-03 20:44:21",,"0","https://mvabrigosbrasil.com.br/dinamica/miauzinhos-das-olinda-10-2/","0","dinamica",,"0"
"1301","100","2023-05-01 08:00:00","2023-05-01 12:00:00",,"Miauzinhos das Olinda-05",,"publish","closed","closed",,"miauzinhos-das-olinda-05",,,"2025-10-03 16:44:21","2025-10-03 20:44:21",,"0","https://mvabrigosbrasil.com.br/dinamica/miauzinhos-das-olinda-05/","0","dinamica",,"0"
"1302","100","2023-01-01 08:00:00","2023-01-01 12:00:00",,"Miauzinhos das Olinda-01",,"publish","closed","closed",,"miauzinhos-das-olinda-01",,,"2023-01-01 08:00:00","2023-01-01 12:00:00",,"0","https://mvabrigosbrasil.com.br/dinamica/miauzinhos-das-olinda-01/","0","dinamica",,"0"
"1303","224","2023-10-01 08:00:00","2023-10-01 12:00:00",,"Catland Adoção de Gatinhos-10",,"publish","closed","closed",,"catland-adocao-de-gatinhos-10",,,"2025-10-03 16:44:21","2025-10-03 20:44:21",,"0","https://mvabrigosbrasil.com.br/dinamica/catland-adocao-de-gatinhos-10/","0","dinamica",,"0"
"1304","286","2023-11-05 20:01:08","2023-11-06 00:01:08",,"Abrace",,"publish","closed","closed",,"abrace",,,"2025-02-24 08:06:16","2025-02-24 12:06:16",,"0","https://mvabrigosbrasil.com.br/abrigo/abrace/","0","abrigo",,"0"
"1305","286","2023-11-05 20:06:44","2023-11-06 00:06:44","Prestar atendimento aos animais do Lar temporário que fica no município de Eusébio Ceará. São animais que foram adotados filhotes e devolvidos adultos  que ficam nesse sítio até serem novamente adotados.","Vagas para veterinários no LATE ABRACE",,"publish","closed","closed",,"vagas-para-o-late-abrace",,,"2025-02-24 08:00:00","2025-02-24 12:00:00",,"0","https://mvabrigosbrasil.com.br/vaga/vagas-para-o-late-abrace/","0","vaga",,"0"
"1306","286","2023-11-05 20:06:46","2023-11-06 00:06:46","Passear com os animais do Lar temporário que fica no município de Eusébio Ceará. São animais que foram adotados filhotes e devolvidos adultos que ficam nesse sítio até serem novamente adotados.","Vagas no LATE ABRACE",,"publish","closed","closed",,"vagas-para-o-late-abrace-2",,,"2025-02-24 07:59:03","2025-02-24 11:59:03",,"0","https://mvabrigosbrasil.com.br/vaga/vagas-para-o-late-abrace-2/","0","vaga",,"0"
"1307","286","2023-11-05 20:26:57","2023-11-06 00:26:57","Os eventos de adoção acontecem aos sábados a tarde e precisamos de voluntários para nos ajudar durante esses e eventos.","Vaga para ajudar nos eventos de adoção.",,"publish","closed","closed",,"vaga-para-ajudar-nos-eventos-de-adocao",,,"2025-02-24 08:00:43","2025-02-24 12:00:43",,"0","https://mvabrigosbrasil.com.br/vaga/vaga-para-ajudar-nos-eventos-de-adocao/","0","vaga",,"0"
"1309","234","2023-09-01 08:00:00","2023-09-01 12:00:00",,"Abrigo do Departamento de Proteção Animal de Guarulhos-09",,"publish","closed","closed",,"abrigo-do-departamento-de-protecao-animal-de-guarulhos-09-2",,,"2023-09-01 08:00:00","2023-09-01 12:00:00",,"0","https://mvabrigosbrasil.com.br/dinamica/abrigo-do-departamento-de-protecao-animal-de-guarulhos-09-2/","0","dinamica",,"0"
"1311","36","2023-10-01 08:00:00","2023-10-01 12:00:00",,"Projeto Viva Gato-10",,"publish","closed","closed",,"projeto-viva-gato-10",,,"2023-10-01 08:00:00","2023-10-01 12:00:00",,"0","https://mvabrigosbrasil.com.br/dinamica/projeto-viva-gato-10/","0","dinamica",,"0"
"1312","288","2023-11-14 09:32:48","2023-11-14 13:32:48",,"S.O.S Animais Excluídos",,"publish","closed","closed",,"s-o-s-animais-excluidos",,,"2023-11-14 09:32:48","2023-11-14 13:32:48",,"0","https://mvabrigosbrasil.com.br/abrigo/s-o-s-animais-excluidos/","0","abrigo",,"0"
"1313","291","2023-11-14 10:24:38","2023-11-14 14:24:38",,"Anjos dos Bichos",,"publish","closed","closed",,"anjos-dos-bichos",,,"2023-11-14 10:24:38","2023-11-14 14:24:38",,"0","https://mvabrigosbrasil.com.br/abrigo/anjos-dos-bichos/","0","abrigo",,"0"
"1314","292","2023-11-14 14:09:53","2023-11-14 18:09:53",,"Recanto Bicho Feliz",,"publish","closed","closed",,"recanto-bicho-feliz",,,"2023-11-14 14:09:53","2023-11-14 18:09:53",,"0","https://mvabrigosbrasil.com.br/abrigo/recanto-bicho-feliz/","0","abrigo",,"0"
"1315","1","2023-11-15 08:18:42","2023-11-15 12:18:42","Descobertas recentes de um estudo realizado por pesquisadores da Universidade de São Paulo e colaboradores internacionais trazem esperança para o bem-estar de cães em abrigos. O estudo, focado em um abrigo municipal em Pirassununga, São Paulo, Brasil, implementou uma técnica simples, mas eficaz, para reduzir os latidos excessivos dos cães - um problema comum que afeta tanto os animais quanto os humanos nos abrigos.  A intervenção consistiu em reforço positivo, onde os cães recebiam comida após cessarem os latidos. Com 70 cães participando, o estudo observou uma redução significativa tanto na duração quanto na intensidade dos latidos após a implementação da técnica. Interessantemente, a eficácia da intervenção aumentou ao longo do tempo, necessitando de menos de três minutos para ser efetiva na fase final.  Este método, denominado Protocolo de Redução de Latidos (BRP), demonstrou ser uma estratégia de baixo esforço e alta eficácia, oferecendo uma ferramenta valiosa para melhorar a qualidade de vida dos cães em abrigos. Além de reduzir o estresse dos animais, essa técnica pode ajudar a melhorar a interação dos cães com potenciais adotantes, aumentando suas chances de encontrar um lar permanente.  Este estudo não só destaca a importância do bem-estar animal em abrigos, mas também oferece uma solução prática e eficiente para um desafio comum enfrentado por cuidadores e animais. É um passo significativo para melhorar a vida dos cães em abrigos enquanto aguardam adoção.","Reduzindo os latidos em um abrigo de animais brasileiro: Uma intervenção prática",,"publish","open","open",,"reduzindo-os-latidos-em-um-abrigo-de-animais-brasileiro-uma-intervencao-pratica",,,"2023-11-15 08:18:42","2023-11-15 12:18:42",,"0","https://mvabrigosbrasil.com.br/?p=1315","0","post",,"0"
"1316","1","2023-11-15 08:14:30","2023-11-15 12:14:30",,"Reduzindo os latidos em um abrigo de animais brasileiro: Uma intervenção prática",,"inherit","closed","closed",,"1315-revision-v1",,,"2023-11-15 08:14:30","2023-11-15 12:14:30",,"1315","https://mvabrigosbrasil.com.br/?p=1316","0","revision",,"0"
